urn:cts:greekLit:tlg5026.msA.hmt:11.207,""
urn:cts:greekLit:tlg5026.msA.hmt:11.208,""
urn:cts:greekLit:tlg5026.msA.hmt:11.209,""
urn:cts:greekLit:tlg5026.msA.hmt:11.210,""
urn:cts:greekLit:tlg5026.msA.hmt:11.211,""
urn:cts:greekLit:tlg5026.msA.hmt:11.213,""
urn:cts:greekLit:tlg5026.msA.hmt:11.214,""
urn:cts:greekLit:tlg5026.msA.hmt:11.215,""
urn:cts:greekLit:tlg5026.msA.hmt:11.216,""
urn:cts:greekLit:tlg5026.msA.hmt:11.217,""
urn:cts:greekLit:tlg5026.msA.hmt:11.218,""
urn:cts:greekLit:tlg5026.msA.hmt:11.219,""
urn:cts:greekLit:tlg5026.msA.hmt:11.220,""
urn:cts:greekLit:tlg5026.msA.hmt:11.221,""
urn:cts:greekLit:tlg5026.msA.hmt:11.222,""
urn:cts:greekLit:tlg5026.msA.hmt:11.223,""
urn:cts:greekLit:tlg5026.msA.hmt:11.224,""
urn:cts:greekLit:tlg5026.msA.hmt:11.225,""
urn:cts:greekLit:tlg5026.msA.hmt:11.226,""
urn:cts:greekLit:tlg5026.msA.hmt:11.227,""
urn:cts:greekLit:tlg5026.msA.hmt:11.228,""
urn:cts:greekLit:tlg5026.msA.hmt:11.229,""
urn:cts:greekLit:tlg5026.msA.hmt:11.230,""
urn:cts:greekLit:tlg5026.msA.hmt:11.231,""
urn:cts:greekLit:tlg5026.msA.hmt:11.232,""
urn:cts:greekLit:tlg5026.msA.hmt:11.233,""
urn:cts:greekLit:tlg5026.msA.hmt:11.234,""
urn:cts:greekLit:tlg5026.msA.hmt:11.235,""
urn:cts:greekLit:tlg5026.msA.hmt:11.236,""
urn:cts:greekLit:tlg5026.msA.hmt:11.237,""
urn:cts:greekLit:tlg5026.msA.hmt:11.238,""
urn:cts:greekLit:tlg5026.msA.hmt:11.239,""
Text,"Folio"
urn:cts:greekLit:tlg5026.msAil.hmt:11.1,"urn:cite:hmt:msA.137v"
urn:cts:greekLit:tlg5026.msAil.hmt:11.2,"urn:cite:hmt:msA.137v"
urn:cts:greekLit:tlg5026.msAil.hmt:11.3,"urn:cite:hmt:msA.137v"
urn:cts:greekLit:tlg5026.msAil.hmt:11.4,"urn:cite:hmt:msA.137v"
urn:cts:greekLit:tlg5026.msAil.hmt:11.5,"urn:cite:hmt:msA.137v"
urn:cts:greekLit:tlg5026.msAil.hmt:11.6,"urn:cite:hmt:msA.137v"
urn:cts:greekLit:tlg5026.msAil.hmt:11.7,"urn:cite:hmt:msA.137v"
urn:cts:greekLit:tlg5026.msAil.hmt:11.8,"urn:cite:hmt:msA.137v"
urn:cts:greekLit:tlg5026.msAil.hmt:11.9,"urn:cite:hmt:msA.137v"
urn:cts:greekLit:tlg5026.msAil.hmt:11.10,"urn:cite:hmt:msA.137v"
urn:cts:greekLit:tlg5026.msAil.hmt:11.11,"urn:cite:hmt:msA.137v"
urn:cts:greekLit:tlg5026.msAil.hmt:11.12,"urn:cite:hmt:msA.138r"
urn:cts:greekLit:tlg5026.msAil.hmt:11.13,"urn:cite:hmt:msA.138r"
urn:cts:greekLit:tlg5026.msAil.hmt:11.14,"urn:cite:hmt:msA.138r"
urn:cts:greekLit:tlg5026.msAil.hmt:11.15,"urn:cite:hmt:msA.138r"
urn:cts:greekLit:tlg5026.msAil.hmt:11.16,"urn:cite:hmt:msA.138r"
urn:cts:greekLit:tlg5026.msAil.hmt:11.17,"urn:cite:hmt:msA.138r"
urn:cts:greekLit:tlg5026.msAil.hmt:11.18,"urn:cite:hmt:msA.138r"
urn:cts:greekLit:tlg5026.msAil.hmt:11.19,"urn:cite:hmt:msA.138r"
urn:cts:greekLit:tlg5026.msAil.hmt:11.20,"urn:cite:hmt:msA.138r"
urn:cts:greekLit:tlg5026.msAil.hmt:11.21,"urn:cite:hmt:msA.138r"
urn:cts:greekLit:tlg5026.msAil.hmt:11.22,"urn:cite:hmt:msA.138r"
urn:cts:greekLit:tlg5026.msAil.hmt:11.23,"urn:cite:hmt:msA.138r"
urn:cts:greekLit:tlg5026.msAil.hmt:11.24,"urn:cite:hmt:msA.138r"
urn:cts:greekLit:tlg5026.msAil.hmt:11.25,"urn:cite:hmt:msA.138r"
urn:cts:greekLit:tlg5026.msAil.hmt:11.26,"urn:cite:hmt:msA.138v"
urn:cts:greekLit:tlg5026.msAil.hmt:11.27,"urn:cite:hmt:msA.138v"
urn:cts:greekLit:tlg5026.msAil.hmt:11.28,"urn:cite:hmt:msA.138v"
urn:cts:greekLit:tlg5026.msAil.hmt:11.29,"urn:cite:hmt:msA.138v"
urn:cts:greekLit:tlg5026.msAil.hmt:11.30,"urn:cite:hmt:msA.138v"
urn:cts:greekLit:tlg5026.msAil.hmt:11.31,"urn:cite:hmt:msA.138v"
urn:cts:greekLit:tlg5026.msAil.hmt:11.32,"urn:cite:hmt:msA.138v"
urn:cts:greekLit:tlg5026.msAil.hmt:11.33,"urn:cite:hmt:msA.138v"
urn:cts:greekLit:tlg5026.msAil.hmt:11.34,"urn:cite:hmt:msA.138v"
urn:cts:greekLit:tlg5026.msAil.hmt:11.35,"urn:cite:hmt:msA.138v"
urn:cts:greekLit:tlg5026.msAil.hmt:11.36,"urn:cite:hmt:msA.138v"
urn:cts:greekLit:tlg5026.msAil.hmt:11.37,"urn:cite:hmt:msA.139r"
urn:cts:greekLit:tlg5026.msAil.hmt:11.38,"urn:cite:hmt:msA.139r"
urn:cts:greekLit:tlg5026.msAil.hmt:11.39,"urn:cite:hmt:msA.139r"
urn:cts:greekLit:tlg5026.msAil.hmt:11.40,"urn:cite:hmt:msA.139r"
urn:cts:greekLit:tlg5026.msAil.hmt:11.41,"urn:cite:hmt:msA.139r"
urn:cts:greekLit:tlg5026.msAil.hmt:11.42,"urn:cite:hmt:msA.139r"
urn:cts:greekLit:tlg5026.msAil.hmt:11.43,"urn:cite:hmt:msA.139r"
urn:cts:greekLit:tlg5026.msAil.hmt:11.44,"urn:cite:hmt:msA.139r"
urn:cts:greekLit:tlg5026.msAil.hmt:11.45,"urn:cite:hmt:msA.139r"
urn:cts:greekLit:tlg5026.msAil.hmt:11.46,"urn:cite:hmt:msA.139r"
